Source,Target,Weight
002625,300110,0
002625,300142,0
002625,300147,0
002625,300204,0
002625,300239,0
002625,300267,0
002625,300289,0
002625,300357,0
002625,300436,0
002625,300528,0
002625,300534,0
002625,300558,0
002625,300573,0
002625,300583,0
002625,300585,0
002625,300601,0
002625,600084,0
002625,600088,1
002625,600107,0
002625,600136,1
002625,600166,0
002625,600178,0
002625,600201,0
002625,600213,0
002625,600267,0
002625,600276,0
002625,600300,0
002625,600303,1
002625,600351,0
002625,600375,1
002625,600385,0
002625,600418,0
002625,600501,0
002625,600543,0
002625,600573,0
002625,600616,0
002625,600698,0
002625,600715,0
002625,600771,0
002625,600789,1
002625,600812,0
002625,600851,0
002625,601127,0
002625,601718,0
002625,603168,0
002625,603566,1
002625,603658,1
002625,603718,0
002634,000403,1
002634,000518,0
002634,000534,0
002634,000550,0
002634,000590,0
002634,000729,0
002634,000788,0
002634,000800,0
002634,000868,0
002634,000929,0
002634,000931,0
002634,000957,0
002634,002030,0
002634,002101,0
002634,002118,0
002634,002213,0
002634,002239,1
002634,002252,0
002634,002265,0
002634,002291,0
002634,002355,0
002634,002411,1
002634,002488,0
002634,002562,0
002634,002581,0
002634,002594,0
002634,002612,0
002634,002625,0
002634,002644,1
002634,002646,0
002634,002675,0
002634,002693,0
002634,002708,0
002634,002715,0
002634,002725,0
002634,002817,1
002634,002821,1
002634,002826,1
002634,300009,0
002634,300110,0
002634,300142,0
002634,300147,0
002634,300181,0
002634,300204,0
002634,300239,0
002634,300254,0
002634,300267,0
002634,300289,0
002634,300357,0
002634,300436,0
002634,300528,0
002634,300534,0
002634,300558,0
002634,300573,0
002634,300583,0
002634,300585,0
002634,300601,0
002634,600084,0
002634,600088,1
002634,600107,0
002634,600136,1
002634,600148,0
002634,600166,0
002634,600178,0
002634,600201,0
002634,600213,0
002634,600222,1
002634,600267,0
002634,600276,0
002634,600300,0
002634,600303,1
002634,600351,0
002634,600375,1
002634,600385,0
002634,600418,0
002634,600501,0
002634,600543,0
002634,600573,0
002634,600616,0
002634,600698,0
002634,600715,0
002634,600733,0
002634,600771,0
002634,600789,1
002634,600812,0
002634,600851,0
002634,600962,0
002634,601127,0
002634,601718,0
002634,603168,0
002634,603566,1
002634,603658,1
002634,603718,0
002644,000403,0
002644,000518,1
002644,000534,1
002644,000550,1
002644,000590,1
002644,000665,1
002644,000729,1
002644,000788,1
002644,000790,1
002644,000800,1
002644,000813,1
002644,000860,1
002644,000868,1
002644,000929,1
002644,000931,1
002644,000957,1
002644,002030,1
002644,002101,1
002644,002118,1
002644,002166,1
002644,002213,1
002644,002239,0
002644,002252,1
002644,002265,1
002644,002291,1
002644,002355,1
002644,002363,1
002644,002411,0
002644,002424,1
002644,002485,1
002644,002488,1
002644,002510,1
002644,002562,1
002644,002568,1
002644,002581,1
002644,002594,1
002644,002612,1
002644,002625,1
002644,002646,1
002644,002653,1
002644,002675,1
002644,002693,1
002644,002708,1
002644,002715,1
002644,002725,1
002644,002762,1
002644,002773,1
002644,002817,0
002644,002821,0
002644,002826,0
002644,300009,1
002644,300110,1
002644,300142,1
002644,300147,1
002644,300181,1
002644,300204,1
002644,300239,1
002644,300254,1
002644,300267,1
002644,300289,1
002644,300291,1
002644,300357,1
002644,300363,1
002644,300436,1
002644,300482,1
002644,300528,1
002644,300534,1
002644,300558,1
002644,300573,1
002644,300583,1
002644,300585,1
002644,300601,1
002644,600084,1
002644,600088,0
002644,600107,1
002644,600136,0
002644,600148,1
002644,600161,1
002644,600166,1
002644,600178,1
002644,600201,1
002644,600213,1
002644,600222,0
002644,600267,1
002644,600276,1
002644,600300,1
002644,600303,0
002644,600351,1
002644,600375,0
002644,600385,1
002644,600400,1
002644,600418,1
002644,600501,1
002644,600523,1
002644,600543,1
002644,600573,1
002644,600613,1
002644,600616,1
002644,600698,1
002644,600715,1
002644,600733,1
002644,600771,1
002644,600789,0
002644,600809,1
002644,600812,1
002644,600851,1
002644,600960,1
002644,600962,1
002644,601127,1
002644,601689,1
002644,601718,1
002644,603168,1
002644,603456,1
002644,603566,0
002644,603658,0
002644,603718,1
002646,000403,1
002646,000518,0
002646,000590,0
002646,000788,0
002646,300009,0
002646,300601,0
002653,000403,1
002653,000790,0
002653,000860,0
002653,002239,1
002653,002363,0
002653,002390,1
002653,002510,0
002653,002773,0
002653,002821,1
002653,300158,1
002653,300233,1
002653,300482,0
002653,600088,1
002653,600136,1
002653,600400,0
002653,600519,1
002653,600613,0
002653,600789,1
002653,600809,0
002653,603456,0
002656,000030,1
002656,000423,0
002656,000566,0
002656,000581,1
002656,000625,0
002656,000760,0
002656,000766,0
002656,000802,0
002656,000892,0
002656,000908,0
002656,000927,0
002656,000981,0
002656,002102,1
002656,002370,0
002656,002435,0
002656,002437,0
002656,002445,0
002656,002486,0
002656,002703,0
002656,002740,0
002656,002765,0
002656,300006,0
002656,300100,0
002656,300111,0
002656,300133,0
002656,300176,0
002656,300336,0
002656,300439,0
002656,600146,0
002656,600189,0
002656,600199,0
002656,600238,0
002656,600365,0
002656,600480,0
002656,600572,0
002656,600781,1
002656,603009,0
002656,603555,0
002662,000030,1
002662,000423,0
002662,000566,0
002662,000581,1
002662,000625,0
002662,000760,0
002662,000766,0
002662,000802,0
002662,000892,0
002662,000908,0
002662,000927,0
002662,000981,0
002662,002048,1
002662,002102,1
002662,002219,0
002662,002370,0
002662,002435,0
002662,002437,0
002662,002445,0
002662,002486,0
002662,002656,0
002662,002703,0
002662,002740,0
002662,002765,0
002662,300006,0
002662,300100,0
002662,300111,0
002662,300133,0
002662,300176,0
002662,300336,0
002662,300439,0
002662,600146,0
002662,600177,1
002662,600189,0
002662,600199,0
002662,600238,0
002662,600365,0
002662,600480,0
002662,600572,0
002662,600781,1
002662,603009,0
002662,603555,0
002664,000156,0
002664,000513,0
002664,000538,1
002664,000858,1
002664,002019,0
002664,002022,1
002664,002126,0
002664,002275,1
002664,002294,1
002664,002304,0
002664,002550,0
002664,002566,1
002664,002590,1
002664,002603,0
002664,002688,0
002664,002755,1
002664,300026,1
002664,300039,0
002664,300119,1
002664,300194,0
002664,300258,1
002664,300428,1
002664,300434,1
002664,300485,1
002664,300580,1
002664,600079,0
002664,600196,0
002664,600211,1
002664,600380,0
002664,600422,1
002664,600513,1
002664,600535,0
002664,600559,0
002664,600594,1
002664,600699,0
002664,600702,1
002664,601579,1
002664,603006,1
002664,603158,1
002664,603166,0
002664,603306,1
002664,603358,1
002664,603369,1
002664,603567,1
002664,603919,0
002664,603997,1
002675,000403,1
002675,000518,0
002675,000534,0
002675,000550,0
002675,000590,0
002675,000729,0
002675,000788,0
002675,000800,0
002675,000868,0
002675,000929,0
002675,000931,0
002675,000957,0
002675,002030,0
002675,002101,0
002675,002118,0
002675,002239,1
002675,002252,0
002675,002265,0
002675,002355,0
002675,002488,0
002675,002562,0
002675,002581,0
002675,002594,0
002675,002612,0
002675,002646,0
002675,002693,0
002675,002708,0
002675,002715,0
002675,002817,1
002675,002821,1
002675,002826,1
002675,300009,0
002675,300110,0
002675,300142,0
002675,300147,0
002675,300204,0
002675,300239,0
002675,300267,0
002675,300436,0
002675,300528,0
002675,300534,0
002675,300558,0
002675,300583,0
002675,300585,0
002675,300601,0
002675,600088,1
002675,600107,0
002675,600136,1
002675,600178,0
002675,600213,0
002675,600267,0
002675,600276,0
002675,600300,0
002675,600303,1
002675,600351,0
002675,600375,1
002675,600385,0
002675,600501,0
002675,600543,0
002675,600698,0
002675,600715,0
002675,600771,0
002675,600789,1
002675,600812,0
002675,600851,0
002675,601718,0
002675,603168,0
002675,603566,1
002675,603718,0
002687,000338,1
002687,000623,1
002687,000756,0
002687,000848,0
002687,000869,0
002687,000951,1
002687,000999,1
002687,002003,0
002687,002020,1
002687,002029,1
002687,002085,1
002687,002275,1
002687,002283,1
002687,002406,1
002687,002737,0
002687,002755,1
002687,300428,1
002687,300432,1
002687,300497,0
002687,300580,1
002687,600056,1
002687,600066,0
002687,600104,1
002687,600197,0
002687,600211,1
002687,600252,1
002687,600285,1
002687,600332,1
002687,600398,1
002687,600420,1
002687,600422,1
002687,600479,1
002687,600557,0
002687,600702,1
002687,600741,1
002687,600742,1
002687,600750,1
002687,601566,1
002687,601965,0
002687,603035,1
002687,603198,0
002687,603306,1
002687,603319,1
002687,603518,0
002687,603589,1
002687,603669,1
002687,603808,1
002687,603839,0
002688,000156,0
002688,002294,1
002688,002304,0
002688,002566,1
002688,002590,1
002688,002603,0
002688,300039,0
002688,300119,1
002688,300428,1
002688,300485,1
002688,300580,1
002688,600196,0
002688,600211,1
002688,600380,0
002688,600513,1
002688,600559,0
002688,600594,1
002688,603006,1
002688,603166,0
002688,603306,1
002688,603369,1
002688,603919,0
002688,603997,1
002693,000403,1
002693,000518,0
002693,000534,0
002693,000590,0
002693,000729,0
002693,000788,0
002693,000868,0
002693,000929,0
002693,000931,0
002693,000957,0
002693,002101,0
002693,002239,1
002693,002252,0
002693,002265,0
002693,002488,0
002693,002581,0
002693,002646,0
002693,002715,0
002693,002817,1
002693,002821,1
002693,002826,1
002693,300009,0
002693,300110,0
002693,300142,0
002693,300147,0
002693,300204,0
002693,300436,0
002693,300528,0
002693,300534,0
002693,300558,0
002693,300583,0
002693,300585,0
002693,300601,0
002693,600088,1
002693,600107,0
002693,600136,1
002693,600178,0
002693,600213,0
002693,600300,0
002693,600351,0
002693,600375,1
002693,600385,0
002693,600501,0
002693,600543,0
002693,600715,0
002693,600771,0
002693,600789,1
002693,600812,0
002693,600851,0
002693,601718,0
002693,603168,0
002693,603718,0
002703,000030,1
002703,000625,0
002703,000802,0
002703,000892,0
002703,000908,0
002703,000927,0
002703,000981,0
002703,002102,1
002703,002740,0
002703,300006,0
002703,300111,0
002703,300133,0
002703,300176,0
002703,300336,0
002703,300439,0
002703,600189,0
002703,603009,0
002703,603555,0
002708,000403,1
002708,000518,0
002708,000534,0
002708,000550,0
002708,000590,0
002708,000729,0
002708,000788,0
002708,000800,0
002708,000868,0
002708,000929,0
002708,000931,0
002708,000957,0
002708,002101,0
002708,002118,0
002708,002239,1
002708,002252,0
002708,002265,0
002708,002355,0
002708,002488,0
002708,002562,0
002708,002581,0
002708,002594,0
002708,002612,0
002708,002646,0
002708,002693,0
002708,002715,0
002708,002817,1
002708,002821,1
002708,002826,1
002708,300009,0
002708,300110,0
002708,300142,0
002708,300147,0
002708,300204,0
002708,300239,0
002708,300267,0
002708,300436,0
002708,300528,0
002708,300534,0
002708,300558,0
002708,300583,0
002708,300585,0
002708,300601,0
002708,600088,1
002708,600107,0
002708,600136,1
002708,600178,0
002708,600213,0
002708,600267,0
002708,600276,0
002708,600300,0
002708,600303,1
002708,600351,0
002708,600375,1
002708,600385,0
002708,600501,0
002708,600543,0
002708,600715,0
002708,600771,0
002708,600789,1
002708,600812,0
002708,600851,0
002708,601718,0
002708,603168,0
002708,603566,1
002708,603718,0
002715,000403,1
002715,000518,0
002715,000534,0
002715,000590,0
002715,000729,0
002715,000788,0
002715,000957,0
002715,002239,1
002715,002252,0
002715,002265,0
002715,002581,0
002715,002646,0
002715,002821,1
002715,002826,1
002715,300009,0
002715,300142,0
002715,300147,0
002715,300204,0
002715,300436,0
002715,300528,0
002715,300558,0
002715,300583,0
002715,300585,0
002715,300601,0
002715,600088,1
002715,600107,0
002715,600136,1
002715,600178,0
002715,600213,0
002715,600300,0
002715,600351,0
002715,600375,1
002715,600385,0
002715,600501,0
002715,600715,0
002715,600771,0
002715,600789,1
002715,600812,0
002715,600851,0
002725,000403,1
002725,000518,0
002725,000534,0
002725,000550,0
002725,000590,0
002725,000729,0
002725,000788,0
002725,000800,0
002725,000868,0
002725,000929,0
002725,000931,0
002725,000957,0
002725,002030,0
002725,002101,0
002725,002118,0
002725,002239,1
002725,002252,0
002725,002265,0
002725,002355,0
002725,002488,0
002725,002562,0
002725,002581,0
002725,002594,0
002725,002612,0
002725,002646,0
002725,002675,0
002725,002693,0
002725,002708,0
002725,002715,0
002725,002817,1
002725,002821,1
002725,002826,1
002725,300009,0
002725,300110,0
002725,300142,0
002725,300147,0
002725,300204,0
002725,300239,0
002725,300267,0
002725,300436,0
002725,300528,0
002725,300534,0
002725,300558,0
002725,300573,0
002725,300583,0
002725,300585,0
002725,300601,0
002725,600088,1
002725,600107,0
002725,600136,1
002725,600178,0
002725,600213,0
002725,600267,0
002725,600276,0
002725,600300,0
002725,600303,1
002725,600351,0
002725,600375,1
002725,600385,0
002725,600501,0
002725,600543,0
002725,600573,0
002725,600698,0
002725,600715,0
002725,600771,0
002725,600789,1
002725,600812,0
002725,600851,0
002725,601718,0
002725,603168,0
002725,603566,1
002725,603658,1
002725,603718,0
002728,000156,0
002728,000513,0
002728,000538,1
002728,000568,1
002728,000858,1
002728,000919,1
002728,002019,0
002728,002022,1
002728,002126,0
002728,002275,1
002728,002294,1
002728,002304,0
002728,002328,1
002728,002332,0
002728,002550,0
002728,002566,1
002728,002590,1
002728,002603,0
002728,002664,0
002728,002688,0
002728,002755,1
002728,300026,1
002728,300039,0
002728,300119,1
002728,300194,0
002728,300255,0
002728,300258,1
002728,300406,0
002728,300428,1
002728,300434,1
002728,300452,1
002728,300485,1
002728,300580,1
002728,600006,0
002728,600079,0
002728,600081,0
002728,600196,0
002728,600211,1
002728,600299,1
002728,600332,1
002728,600380,0
002728,600422,1
002728,600513,1
002728,600535,0
002728,600559,0
002728,600594,1
002728,600699,0
002728,600702,1
002728,601566,1
002728,601579,1
002728,603006,1
002728,603089,1
002728,603158,1
002728,603166,0
002728,603306,1
002728,603319,1
002728,603358,1
002728,603369,1
002728,603567,1
002728,603788,0
002728,603919,0
002728,603997,1
002737,000338,1
002737,000848,0
002737,000869,0
002737,000951,1
002737,000999,1
002737,002003,0
002737,002275,1
002737,002755,1
002737,300428,1
002737,300580,1
002737,600056,1
002737,600211,1
002737,600252,1
002737,600420,1
002737,600422,1
002737,600479,1
002737,600557,0
002737,600702,1
002737,600742,1
002737,601965,0
002737,603035,1
002737,603198,0
002737,603306,1
002737,603808,1
002737,603839,0
002739,000030,1
002739,000423,0
002739,000566,0
002739,000581,1
002739,000625,0
002739,000752,0
002739,000760,0
002739,000766,0
002739,000802,0
002739,000892,0
002739,000908,0
002739,000927,0
002739,000981,0
002739,002048,1
002739,002102,1
002739,002198,0
002739,002219,0
002739,002269,0
002739,002349,0
002739,002370,0
002739,002435,0
002739,002437,0
002739,002445,0
002739,002486,0
002739,002502,0
002739,002592,0
002739,002656,0
002739,002662,0
002739,002703,0
002739,002740,0
002739,002750,0
002739,002765,0
002739,300006,0
002739,300027,0
002739,300086,0
002739,300100,0
002739,300108,0
002739,300111,0
002739,300133,0
002739,300176,0
002739,300182,0
002739,300199,0
002739,300336,0
002739,300439,0
002739,600129,0
002739,600146,0
002739,600177,1
002739,600189,0
002739,600199,0
002739,600227,0
002739,600238,0
002739,600365,0
002739,600480,0
002739,600530,0
002739,600572,0
002739,600781,1
002739,601777,0
002739,603009,0
002739,603555,0
002739,603779,0
002740,000030,1
002740,000927,0
002740,002102,1
002740,300111,0
002740,300133,0
002740,300336,0
002740,603555,0
002750,000030,1
002750,000423,0
002750,000566,0
002750,000581,1
002750,000625,0
002750,000760,0
002750,000766,0
002750,000802,0
002750,000892,0
002750,000908,0
002750,000927,0
002750,000981,0
002750,002048,1
002750,002102,1
002750,002219,0
002750,002370,0
002750,002435,0
002750,002437,0
002750,002445,0
002750,002486,0
002750,002502,0
002750,002656,0
002750,002662,0
002750,002703,0
002750,002740,0
002750,002765,0
002750,300006,0
002750,300100,0
002750,300111,0
002750,300133,0
002750,300176,0
002750,300336,0
002750,300439,0
002750,600146,0
002750,600177,1
002750,600189,0
002750,600199,0
002750,600238,0
002750,600365,0
002750,600480,0
002750,600572,0
002750,600781,1
002750,601777,0
002750,603009,0
002750,603555,0
002750,603779,0
002755,000156,1
002755,000513,1
002755,000848,1
002755,002019,1
002755,002304,1
002755,002603,1
002755,002688,1
002755,300039,1
002755,300428,0
002755,300580,0
002755,600196,1
002755,600211,0
002755,600380,1
002755,600557,1
002755,600559,1
002755,600702,0
002755,601965,1
002755,603166,1
002755,603198,1
002755,603306,0
002755,603919,1
002762,000403,1
002762,000790,0
002762,000799,1
002762,000813,0
002762,000860,0
002762,002166,0
002762,002239,1
002762,002363,0
002762,002390,1
002762,002433,1
002762,002510,0
002762,002568,0
002762,002653,0
002762,002773,0
002762,002817,1
002762,002821,1
002762,002826,1
002762,300158,1
002762,300233,1
002762,300251,1
002762,300363,0
002762,300482,0
002762,600085,1
002762,600088,1
002762,600136,1
002762,600161,0
002762,600195,1
002762,600375,1
002762,600400,0
002762,600519,1
002762,600613,0
002762,600789,1
002762,600809,0
002762,601689,0
002762,603456,0
002765,000030,1
002765,000625,0
002765,000760,0
002765,000802,0
002765,000892,0
002765,000908,0
002765,000927,0
002765,000981,0
002765,002102,1
002765,002370,0
002765,002445,0
002765,002703,0
